session_id,utterance_id,role,content,timestamp
gadoakb,0,background,Hello. [unclear],00:00:00
gadoakb,1,tutor,And what have you been doing today?,00:00:17
gadoakb,2,student,"We used to [unclear] in the morning, but in school.",00:00:21
gadoakb,3,tutor,"Okay, seems, sounds fun. And just to let you know, this is going to be our last session before your holidays, so I hope we can have some fun and enjoy our session, right?",00:00:26
gadoakb,4,student,Okay.,00:00:40
gadoakb,5,tutor,So let's take a look at today's lesson. We have counting back from zero. What do you know when it comes to counting back from the zero?,00:00:41
gadoakb,6,student,[unclear] zero is negative numbers like minus something. Yeah.,00:00:53
gadoakb,7,tutor,That's a good understanding. So shall we try one more question here?,00:01:04
gadoakb,8,tutor,Yeah. So which of these are negative numbers? So this one and this one. [unclear],00:01:10
gadoakb,9,student,"Well done, Callahan. Can you tell me how do you read a negative number?",00:01:28
gadoakb,10,student,minus 7.,00:01:28
gadoakb,11,tutor,"Okay. We say negative 7. When you say minus 7, it means subtract 7. Okay? There's a difference between the two words. [unclear] All right. So let's take a look at the learning slide. Positive numbers are numbers greater than 0, and negative numbers are numbers less than 0. So if you have the 0 here, If you move towards the right side, as you can see, the number gets bigger and they're all positive numbers. But if you move towards the left side, the number gets smaller. I have a question. Is -6 bigger or is -1 bigger? [unclear]",00:01:28
gadoakb,12,student,Negative.,00:02:22
gadoakb,13,tutor,"Negative 1. Well done. Negative 1 is bigger than negative 6. So with negative numbers, as you move to the left side, it gets smaller. So let's try question A here, Callahan.",00:02:23
gadoakb,14,student,"Let's come back into [UNCLEAR]. So 2, 0, 2, 0, minus 2.",00:02:39
gadoakb,15,tutor,"It's negative 2, so negative 2. And then negative 4. [unclear]",00:02:39
gadoakb,16,tutor,"Awesome work, Callahan. Well done in understanding how to count in 2s. To work on this question, can you also show it on the number line?",00:03:02
gadoakb,17,student,"Okay. So we have 2, there's 2 here. We go 2 back, minus 2.",00:03:11
gadoakb,18,student,"and another one is -4, another 2 is -6, and another 2 is -8.",00:03:11
gadoakb,19,tutor,"Yeah, so you can draw the jumps as well, like this. All right, so well done in understanding how to use the number line as well. Let's look at the Follow Me and Your Turn.",00:03:11
gadoakb,20,tutor,"here. I'll take you through the following questions. If you have any doubts, do let me know. So let's look at going up and down a lift in a building with lots of floors. [UNCLEAR] So we're on floor 3 and go down to floor -2. So from 3, you go down to -2.",00:03:11
gadoakb,21,tutor,"Start on 3, jump back until you get to -2. So if you count from 3 to -2, there's going to be 5, because from 3 to 0, it's 3, and from 0 to -2, that's 2. So altogether 5. Is that clear? [unclear]",00:04:13
gadoakb,22,student,Yes.,00:04:34
gadoakb,23,tutor,"3 to 0, you have 3 jumps. And 0 to -2, you have 2 jumps. Altogether, we have moved 5 floors down. Is this clear?",00:04:36
gadoakb,24,student,Yes.,00:04:50
gadoakb,25,tutor,"Any questions? [unclear] All right, Callahan, can you try your turn?",00:04:51
gadoakb,26,student,Yes. We are on row 1 and go down to row -3.,00:04:59
gadoakb,27,student,"We need a number line to show how many squares you have. So we put 2 for 1, 1 to 0 is 1, and then from 0 to negative 3, it's going to be 3, 4, 3, 4. [unclear]",00:05:05
